DOI,Title,Year,First Authors,Affiliation
https://doi.org/10.1016/j.ecolind.2018.11.062,An evaluation of the efficiency of passive acoustic monitoring in detecting deer and primates in comparison with camera traps,2019,"['Enari, H', 'Enari, HS', 'Okuda, K', 'Maruyama, T', 'Okuda, KN']",Yamagata University
https://doi.org/10.1016/j.jnc.2020.125900,Effects of cattle on habitat use and diel activity of large native herbivores in a South American rangeland,2020,"['Di Bitetti, MS', 'Iezzi, ME', 'Cruz, P', 'Varela, D', 'De Angelo, C']",Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET)
https://doi.org/10.1007/s10530-020-02353-y,Niche opportunity created by land cover change is driving the European hare invasion in the Neotropics,2021,"['Pasqualotto, N', 'Boscolo, D', 'Versiani, NF', 'Paolino, RM', 'Rodrigues, TF', 'Krepschi, VG', 'Chiarello, AG']",Universidade de Sao Paulo
https://doi.org/10.1111/1365-2664.13514,Do introduced apex predators suppress introduced mesopredators? A multiscale spatiotemporal study of dingoes and feral cats in Australia suggests not,2019,"['Fancourt, BA', 'Cremasco, P', 'Wils, C', 'Gentle, MN']",Queensland Department of Agriculture & Fisheries
https://doi.org/10.3897/neobiota.49.35592,Contact rates with nesting birds before and after invasive snake removal: estimating the effects of trap-based control,2019,"['Adam, AAY', 'Nafus, MG', 'Klug, PE', 'Lardner, B', 'Mazurek, MJ', 'Savidge, JA', 'Reed, RN']",United States Department of the Interior
https://doi.org/10.1007/s10531-020-02042-1,Using occupancy models to assess the direct and indirect impacts of agricultural expansion on species' populations,2020,"['Semper-Pascual, A', 'Decarre, J', 'Baumann, M', 'Camino, M', 'Di Blanco, Y', 'Gomez-Valencia, B', 'Kuemmerle, T']",Humboldt University of Berlin
https://doi.org/10.1016/j.gecco.2020.e01103,Forest matters: Use of water reservoirs by mammal communities in cattle ranch landscapes in the Paraguayan Dry Chaco,2020,"['Weiler, A', 'Nunez, K', 'Silla, F']",Universidad Nacional de Asuncion
https://doi.org/10.1002/wsb.1114,Nest Predators of Ducks in the Boreal Forest,2020,"['Dyson, ME', 'Slattery, SM', 'Fedy, BC']",University of Waterloo
https://doi.org/10.1071/PC20008,Targeted sampling successfully detects the cryptic and declining arboreal marsupial (Phascogale pirata) in northern Australia,2020,"['Geyle, HM', 'Woolley, LA', 'Davies, HF', 'Woinarski, JCZ', 'Murphy, BP']",Charles Darwin University
https://doi.org/10.1016/j.gecco.2019.e00772,Effects of nonlethal tourist activity on the diel activity patterns of mammals in a National Park in Peninsular Malaysia,2019,"['Ota, A', 'Takagi, E', 'Yasuda, M', 'Hashim, M', 'Hosaka, T', 'Numata, S']",Tokyo Metropolitan University
https://doi.org/10.1071/PC19037,"Integrating traditional knowledge, science and conservation in the search for undescribed mammals on Malaita, Solomon Islands",2020,"['Lavery, TH', 'Alabai, M', 'Esau, T', 'Fuiberi, S', 'Furina, D', 'Johnson, RN', 'Kekeubata, E', 'MacLaren, D', 'Waneagea, J', 'Flannery, TF']",Field Museum of Natural History (Chicago)
https://doi.org/10.1016/j.biocon.2019.05.050,Biodiversity loss in deforestation frontiers: Linking occupancy modelling and physiological stress indicators to understand local extinctions,2019,"['Semper-Pascual, A', 'Decarre, J', 'Baumann, M', 'Busso, JM', 'Camino, M', 'Gomez-Valencia, B', 'Kuemmerle, T']",Humboldt University of Berlin
https://doi.org/10.1017/S0030605318000996,Ecology and conservation of the endemic Bawean warty pig Sus verrucosus blouchi and Bawean deer Axis kuhlii,2020,"['Rode-Margono, EJ', 'Khwaja, H', 'Rademaker, M', 'Semiadi, G']",Wageningen University & Research
https://doi.org/10.1016/j.jnc.2020.125844,Lions do not change rivers: Complex African savannas preclude top-down forcing by large carnivores,2020,"['Comley, J', 'Joubert, CJ', 'Mgqatsa, N', 'Parker, DM']",Rhodes University
https://doi.org/10.1111/acv.12661,Postwar wildlife recovery in an African savanna: evaluating patterns and drivers of species occupancy and richness,2021,"['Gaynor, KM', 'Daskin, JH', 'Rich, LN', 'Brashares, JS']",University of California System
https://doi.org/10.1111/csp2.285,Species and demographic responses towildlife-friendlyfencing on ungulate crossing success and behavior,2020,"['Segar, J', 'Keane, A']",League of European Research Universities - LERU
https://doi.org/10.1016/j.gecco.2020.e01294,Best practices for reporting individual identification using camera trap photographs,2020,"['Choo, YR', 'Kudavidanage, EP', 'Amarasinghe, TR', 'Nimalrathna, T', 'Chua, MAH', 'Webb, EL']",National University of Singapore
https://doi.org/10.1111/csp2.115,Restricted-area culls and red fox abundance: Are effects a matter of time and place?,2019,"['Kaemmerle, JL', 'Ritchie, EG', 'Storch, I']",University of Freiburg
https://doi.org/10.1111/1365-2664.13410,Demography of a high-density tiger population and its implications for tiger recovery,2019,"['Bisht, S', 'Banerjee, S', 'Qureshi, Q', 'Jhala, Y']",Wildlife Institute of India
https://doi.org/10.1016/j.biocon.2020.108425,"Responses of a wild ungulate assemblage to anthropogenic influences in Manas National Park, India",2020,"['Lahkar, D', 'Ahmed, MF', 'Begum, RH', 'Das, SK', 'Harihar, A']",Assam University
https://doi.org/10.1016/j.biocon.2019.02.018,Sampling design and analytical advances allow for simultaneous density estimation of seven sympatric carnivore species from camera trap data,2019,"['Rich, LN', 'Miller, DAW', 'Munoz, DJ', 'Robinson, HS', 'McNutt, JW', 'Kelly, MJ']",Virginia Polytechnic Institute & State University
https://doi.org/10.1016/j.biocon.2019.108225,Environmental DNA (eDNA) metabarcoding of pond water as a tool to survey conservation and management priority mammals,2019,"['Harper, LR', 'Handley, LL', 'Carpenter, AI', 'Ghazali, M', 'Di Muri, C', 'Macgregor, CJ', 'Logan, TW', 'Law, A', 'Breithaupt, T', 'Read, DS', 'McDevitt, AD', 'Hanfling, B']",University of Hull
https://doi.org/10.1016/j.biocon.2019.108295,Mammal seismic line use varies with restoration: Applying habitat restoration to species at risk conservation in a working landscape,2020,"['Tattersall, ER', 'Burgar, JM', 'Fisher, JT', 'Burton, AC']",University of British Columbia
https://doi.org/10.1007/978-3-030-28868-6_17,Recent Studies on White-Lipped Peccary and Collared Peccary in the Neotropics,2020,"['Mandujano, S', 'Reyna-Hurtado, R']",Instituto de Ecologia - Mexico
https://doi.org/10.1016/j.biocon.2019.108381,Landscape-scale estimation of forest ungulate density and biomass using camera traps: Applying the REST model,2020,"['Nakashima, Y', 'Hongo, S', 'Akomo-Okoue, EF']",Nihon University
https://doi.org/10.1016/j.gecco.2020.e01096,Composition of frugivores of Baccaurea ramiflora (Phyllanthaceae) and effects of environmental factors on frugivory in two tropical forests of China and Thailand,2020,"['Tongkok, S', 'He, XL', 'Alcantara, MJM', 'Saralamba, C', 'Nathalang, A', 'Chanthorn, W', 'Brockelman, WY', 'Lin, LX']",Chinese Academy of Sciences
https://doi.org/10.1017/S0030605318000844,From natural forest to coffee agroforest: implications for communities of large mammals in the Ethiopian highlands,2020,"['Mertens, JEJ', 'Emsens, WJ', 'Jocque, M', 'Geeraert, L', 'De Beenhouwer, M']",University of Antwerp
https://doi.org/10.1016/j.biocon.2019.108287,Unexpectedly high densities of feral cats in a rugged temperate forest,2019,"['Rees, MW', 'Pascoe, JH', 'Wintle, BA', 'Le Pla, M', 'Birnbaum, EK', 'Hradsky, BA']",University of Melbourne
https://doi.org/10.1656/045.026.0208,Wild Canid Distribution and Co-existence in a Natural-Urban Matrix of the Pioneer Valley of Western Massachusetts,2019,"['LeFlore, EG', 'Fuller, TK', 'Finn, JT', 'DeStefano, S', 'Organ, JF']",University of Massachusetts System
https://doi.org/10.1656/045.027.0317,Observations of Snakes Associated with Active Nests of Allegheny Mound Ant (Formica exsectoides) in Northeastern Pennsylvania,2020,"['Harris, SA', 'Savage, AM']",Rutgers State University Camden
https://doi.org/10.1017/S0030605317000382,Integrating disparate occurrence reports to map data-poor species ranges and occupancy: a case study of the Vulnerable bearded pig Sus barbatus,2019,"['Ke, A', 'Luskin, MS']",University of California System
https://doi.org/10.1007/s10530-019-02068-9,"Is the wild pig the real ""big bad wolf""? Negative effects of wild pig on Atlantic Forest mammals",2019,"['Hegel, CGZ', 'Santos, LR', 'Marinho, JR', 'Marini, MA']",Universidade Regional Integrada do Alto Uruguai e das Missoes (URI)
https://doi.org/10.4102/koedoe.v62i2.1592,Variation in mammal diversity and habitat affect heterogeneity and processes of a granite catena,2020,"['Janecke, BB', 'Bolton, JG']",University of the Free State
https://doi.org/10.1016/j.gecco.2020.e01190,A dispersing bear in Bialowieza Forest raises important ecological and conservation management questions for the central European lowlands,2020,"['Diserens, TA', 'Churski, M', 'Bubnicki, JW', 'Stepniak, K', 'Pekach, A', 'Selva, N', 'Kuijper, DPJ']",Polish Academy of Sciences
https://doi.org/10.1894/0038-4909-65.2.123,"AUGMENTATION OF NATURAL PREY REDUCES CATTLE PREDATION BY PUMA (PUMA CONCOLOR) AND JAGUAR (PANTHERA ONCA) ON A RANCH IN SONORA, MEXICO",2020,"['Cassaigne, I', 'Thompson, RW', 'Medellin, RA', 'Culver, M', 'Ochoa, A', 'Vargas, K', 'Childs, JL', 'Galaz, M', 'Sanderson, J']",Universidad Nacional Autonoma de Mexico
https://doi.org/10.1017/S003060531800100X,Effects of habitat alteration and disturbance by humans and exotic species on fosa Cryptoprocta ferox occupancy in Madagascar's deciduous forests,2020,"['Merson, SD', 'Dollar, LJ', 'Tan, CKW', 'Macdonald, DW']",Zoological Society of London
https://doi.org/10.1016/j.japb.2020.02.001,"Relative abundance, habitat preference, and breeding ecology of Asian Black francolin, Francolinus francolinus asiae (Bonaparte, 1856) (Galliformes: Phasianidae) from North-Western Himalaya",2020,"['Kumar, A', 'Sharma, DK', 'Lochan, R', 'Dewan, S', 'Negi, S']",Hemwati Nandan Bahuguna Garhwal University
https://doi.org/10.1016/j.biocon.2020.108405,Reducing nest predation of ground-nesting birds through conditioned food aversion,2020,"['Tobajas, J', 'Descalzo, E', 'Mateo, R', 'Ferreras, P']",Consejo Superior de Investigaciones Cientificas (CSIC)
https://doi.org/10.1016/j.gecco.2020.e01206,"Estimating population status and site occupancy of saltwater crocodiles Crocodylus porosus in the Ayeyarwady delta, Myanmar: Inferences from spatial modeling techniques",2020,"['Than, KZ', 'Strine, CT', 'Sritongchuay, T', 'Zaw, Z', 'Hughes, AC']",Chinese Academy of Sciences
https://doi.org/10.1088/1755-1315/528/1/012022,"Estimation of demographic parameters, spatial distribution of activity and its habitat types used of Javan Surili (Presbytis comata) in Sigedong Forest Block, Ciremai Mount National Park",2020,"['Santosa, Y', 'Rahmawati, C', 'Utami, CY']",Bogor Agricultural University
https://doi.org/10.1016/j.gecco.2020.e01155,Seasonal habitat use and activity patterns of blood pheasant Ithaginis cruentusbe in the presence of free-ranging livestock,2020,"['Fan, F', 'Bu, HL', 'McShea, WJ', 'Shen, XL', 'Li, BBV', 'Li, S']",Peking University
https://doi.org/10.1007/s10530-019-01965-3,Invasive coqui frogs are associated with differences in mongoose and rat abundances and diets in Hawaii,2019,"['Hill, SA', 'Beard, KH', 'Siers, SR', 'Shiels, AB']",Utah System of Higher Education
https://doi.org/10.1007/s11252-020-01026-x,Anthropogenic factors influence the occupancy of an invasive carnivore in a suburban preserve system,2021,"['Vanek, JP', 'Rutter, AU', 'Preuss, TS', 'Jones, HP', 'Glowacki, GA']",Northern Illinois University
https://doi.org/10.1016/j.biocon.2019.108256,Livestock guarding dogs enable human-carnivore coexistence: First evidence of equivalent carnivore occupancy on guarded and unguarded farms,2020,"['Spencer, K', 'Sambrook, M', 'Bremner-Harrison, S', 'Cilliers, D', 'Yarnell, RW', 'Brummer, R', 'Whitehouse-Tedd, K']",Nottingham Trent University
https://doi.org/10.1111/ddi.13065,Habitat structural complexity explains patterns of feral cat and dingo occurrence in monsoonal Australia,2020,"['Stobo-Wilson, AM', 'Stokeld, D', 'Einoder, LD', 'Davies, HF', 'Fisher, A', 'Hill, BM', 'Mahney, T', 'Murphy, BP', 'Stevens, A', 'Woinarski, JCZ', 'Rangers, D', 'Rangers, W', 'Gillespie, GR']",Charles Darwin University
https://doi.org/10.1111/acv.12470,"Fragment and life-history correlates of extinction vulnerability of forest mammals in an urban-forest mosaic in EThekwini Municipality, Durban, South Africa",2019,"['Zungu, MM', 'Maseko, MST', 'Kalle, R', 'Ramesh, T', 'Downs, CT']",University of Kwazulu Natal
https://doi.org/10.1017/S0376892919000146,"The Necessity, Promise and Challenge of Automated Biodiversity Surveys Comment",2019,"['Kitzes, J', 'Schricker, L']",Pennsylvania Commonwealth System of Higher Education (PCSHE)
https://doi.org/10.1111/1365-2664.13668,Highways associated with expansion of boreal scavengers into the alpine tundra of Fennoscandia,2020,"['Rod-Eriksen, L', 'Skrutvold, J', 'Herfindal, I', 'Jensen, H', 'Eide, NE']",Norwegian Institute Nature Research
https://doi.org/10.1111/acv.12643,Conditioned odor aversion as a tool for reducing post-release predation during animal translocations,2021,"['Tobajas, J', 'Descalzo, E', 'Villafuerte, R', 'Jimenez, J', 'Mateo, R', 'Ferreras, P']",Consejo Superior de Investigaciones Cientificas (CSIC)
https://doi.org/10.1111/ddi.12845,Disturbance or propagule pressure? Unravelling the drivers and mapping the intensity of invasion of free-ranging dogs across the Atlantic forest hotspot,2019,"['Ribeiro, FS', 'Nichols, E', 'Morato, RG', 'Metzger, JP', 'Pardini, R']",Universidade de Sao Paulo
https://doi.org/10.1016/j.biocon.2019.108195,"Tradeoffs and tools for data quality, privacy, transparency, and trust in citizen science",2019,"['Anhalt-Depies, C', 'Stenglein, JL', 'Zuckerberg, B', 'Townsend, PA', 'Rissman, AR']",University of Wisconsin System
https://doi.org/10.1016/j.biocon.2019.108269,Automatic standardized processing and identification of tropical bat calls using deep learning approaches,2020,"['Chen, X', 'Zhao, J', 'Chen, YH', 'Zhou, W', 'Hughes, AC']",Chinese Academy of Sciences
https://doi.org/10.1007/s10531-019-01737-4,Factors associated with co-occurrence of large carnivores in a human-dominated landscape,2019,"['Lamichhane, BR', 'Leirs, H', 'Persoon, GA', 'Subedi, N', 'Dhakal, M', 'Oil, BN', 'Reynaert, S', 'Sluydts, V', 'Pokheral, CP', 'Poudyal, LP', 'Malla, S', 'de Longh, HH']",League of European Research Universities - LERU
https://doi.org/10.1007/s11252-019-00886-2,Activity of free-roaming domestic cats in an urban reserve and public perception of pet-related threats to wildlife in New Zealand,2019,"['Woolley, CK', 'Hartley, S']",Victoria University Wellington
https://doi.org/10.1111/acv.12661,Postwar wildlife recovery in an African savanna: evaluating patterns and drivers of species occupancy and richness,2021,"['Gaynor, KM', 'Daskin, JH', 'Rich, LN', 'Brashares, JS']",University of California System
https://doi.org/10.1002/eap.2496,Identifying managerial legacies within conservation corridors using remote sensing and grasshoppers as bioindicators,2022,"['Theron, KJ', 'Pryke, JS', 'Samways, MJ']",Stellenbosch University
https://doi.org/10.1071/WF19105,Spatial databases and techniques to assist with prescribed fire management in the south-east Queensland bioregion,2021,"['Srivastava, SK', 'Lewis, T', 'Behrendorff, L', 'Phinn, S']",University of the Sunshine Coast
https://doi.org/10.1111/ddi.13427,Design considerations for rapid biodiversity reconnaissance surveys and long-term monitoring to assess the impact of wildfire,2022,"['Southwell, D', 'Legge, S', 'Woinarski, J', 'Lindenmayer, D', 'Lavery, T', 'Wintle, B']",University of Melbourne
https://doi.org/10.1186/s42408-020-00090-0,"A reconstruction of the recent fire regimes of Majete Wildlife Reserve, Malawi, using remote sensing",2021,"['Nieman, WA', 'van Wilgen, BW', 'Leslie, AJ']",Stellenbosch University
https://doi.org/10.1016/j.scitotenv.2020.142348,Rapidly mapping fire effects on biodiversity at a large-scale using citizen science,2021,"['Kirchhoff, C', 'Callaghan, CT', 'Keith, DA', 'Indiarto, D', 'Taseski, G', 'Ooi, MK', 'Le Breton, TD', 'Mesaglio, T', 'Kingsford, RT', 'Cornwell, WK']",University of New South Wales Sydney
https://doi.org/10.1088/1748-9326/ac30f6,A review of the effects of wildfire smoke on the health and behavior of wildlife,2021,"['Sanderfoot, OV', 'Bassing, SB', 'Brusa, JL', 'Emmet, RL', 'Gillman, SJ', 'Swift, K', 'Gardner, B']",University of Washington
https://doi.org/10.3389/fevo.2021.647557,"Fire and Its Interactions With Other Drivers Shape a Distinctive, Semi-Arid 'Mallee' Ecosystem",2021,"['Clarke, MF', 'Kelly, LT', 'Avitabile, SC', 'Benshemesh, J', 'Callister, KE', 'Driscoll, DA', 'Ewin, P', 'Giljohann, K', 'Haslem, A', 'Kenny, SA', 'Leonard, S', 'Ritchie, EG', 'Nimmo, DG', 'Schedvin, N', 'Schneider, K', 'Watson, SJ', 'Westbrooke, M', 'White, M', 'Wouters, MA', 'Bennett, AF']",La Trobe University
